 59Cu   59   29  255  716   39    7   12.761910    3.418550
                                          1      5.550  3.701E-01  3.701E-01  0.000E+00
 90   5.584000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 91   5.589000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
 92   5.596000   0.5  1  1.000E-15  0                    (1/2+)  0                                                                                                                                                                                                                              0.000000       
 93   5.600800   1.5  0  1.000E-15  6                     (3/2)  0                                                                                                                                                                                                                              0.000000       
                                         18      2.578  1.300E-01  1.300E-01  0.000E+00
                                          8      3.284  1.000E-01  1.000E-01  0.000E+00
                                          7      3.336  1.100E-01  1.100E-01  0.000E+00
                                          3      4.688  3.000E-02  3.000E-02  0.000E+00
                                          2      5.111  1.300E-01  1.300E-01  0.000E+00
                                          1      5.601  5.000E-01  5.000E-01  0.000E+00
 94   5.608000   0.5 -1  1.000E-15  0                    (1/2)-  0                                                                                                                                                                                                                              0.000000       
 95   5.620000   3.5 -1  1.000E-15  9                    7/2(-)  0                                                                                                                                                                                                                              0.000000       
                                         49      1.437  1.089E-01  1.089E-01  0.000E+00
                                         19      2.578  2.840E-02  2.843E-02  1.026E-03
                                         16      2.692  9.468E-03  9.474E-03  6.400E-04
                                         15      2.904  1.894E-02  1.895E-02  7.300E-04
                                         14      2.911  1.089E-01  1.090E-01  7.300E-04
                                         13      2.956  1.894E-01  1.895E-01  7.500E-04
                                          6      3.632  4.261E-02  4.267E-02  1.531E-03
                                          4      4.221  1.894E-02  1.896E-02  1.194E-03
                                          1      5.620  4.734E-01  4.742E-01  1.662E-03
 96   5.645000   1.5 -1  1.000E-15 12                    (3/2)-  0                                                                                                                                                                                                                              0.000000       
                                         36      1.943  2.099E-02  2.100E-02  3.490E-04
                                         21      2.527  2.999E-02  3.001E-02  5.700E-04
                                         17      2.649  6.898E-02  6.902E-02  6.590E-04
                                          9      3.318  2.999E-02  3.003E-02  1.401E-03
                                          9      3.324  6.898E-02  6.907E-02  1.404E-03
                                          7      3.376  9.897E-02  9.911E-02  1.429E-03
                                          6      3.654  2.099E-02  2.103E-02  1.541E-03
                                          5      3.777  2.099E-02  2.102E-02  1.109E-03
                                          4      4.243  3.899E-02  3.904E-02  1.267E-03
                                          3      4.728  1.799E-01  1.802E-01  1.312E-03
                                          2      5.151  1.200E-01  1.201E-01  1.429E-03
                                          1      5.645  2.999E-01  3.004E-01  1.559E-03
 97   5.657000   2.5 -1  1.000E-15 12                      5/2-  0                                                                                                                                                                                                                              0.000000       
                                         34      2.043  2.308E-02  2.309E-02  3.600E-04
                                         32      2.080  1.393E-02  1.393E-02  3.800E-04
                                         30      2.107  4.576E-03  4.578E-03  3.900E-04
                                         18      2.634  4.576E-03  4.579E-03  6.100E-04
                                         16      2.730  9.351E-03  9.357E-03  6.500E-04
                                         15      2.942  5.551E-02  5.555E-02  6.960E-04
                                          8      3.340  1.393E-02  1.394E-02  9.460E-04
                                          7      3.392  3.701E-02  3.706E-02  1.442E-03
                                          6      3.670  2.308E-02  2.312E-02  1.548E-03
                                          5      3.793  1.393E-02  1.394E-02  1.070E-03
                                          4      4.259  1.990E-01  1.992E-01  1.220E-03
                                          3      4.744  6.009E-01  6.017E-01  1.322E-03
 98   5.694000  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                          1      5.694  1.000E+00  1.000E+00  0.000E+00
